game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,【暗黑破坏神2重制版】盾丁骑平民装爆刷6boss 轻松获取地狱火炬指南,3.6万 ,77,606,230,578,281,2021-10-17,https://www.bilibili.com/video/BV1qL4y1B77M
暗黑破坏神II,萌新必看！switch版【暗黑破坏神3】新手操作&卡奈魔盒全指南,23.0万 ,211,899,557,1171,279,2018-11-22,https://www.bilibili.com/video/BV1Ft411y7Mn
暗黑破坏神II,【PC】暗黑破坏神2原版和重制版使用RTX 3080下画面对比,9.9万 ,316,345,8,136,312,2021-04-09,https://www.bilibili.com/video/BV18K411F7yK
暗黑破坏神II,【IGN】《暗黑破坏神2 狱火重生》宣传视频,16.1万 ,494,1431,257,412,5155,2021-02-20,https://www.bilibili.com/video/BV1Fo4y1R7Zf
暗黑破坏神II,【自愈TV】关于暗黑破坏神的十个事实！你还记得暴雪北方吗？——游戏背后第34期,13.4万 ,1081,43,1240,1558,224,2017-01-12,https://www.bilibili.com/video/BV1xs411h7L4
暗黑破坏神II,暗黑破坏神2暴风雪VS冰封球,4.5万 ,102,777,63,103,34,2021-09-16,https://www.bilibili.com/video/BV1Qg411c7je
暗黑破坏神II,资讯《暗黑破坏神2重制版》9月24日全平台发布 & 最新宣传片［中字］,7.7万 ,299,600,92,93,1003,2021-06-14,https://www.bilibili.com/video/BV1tU4y1G7v4
暗黑破坏神II,暗黑破坏神4 法师 实机游戏演示 角色选择技能 天赋树 装备展示 机翻,5.4万 ,359,497,15,62,107,2021-09-03,https://www.bilibili.com/video/BV1X44y187pF
暗黑破坏神II,【地平线5】明日香痛车 (剧场版.终）1997 兰博基尼 DIABLO SV,2093 ,4,254,103,123,12,2022-03-31,https://www.bilibili.com/video/BV1mi4y1Q79a
暗黑破坏神II,这款山寨暗黑破坏神好玩吗？暴雪看了流泪 粉丝看了笑了《糖七说》#52,9.9万 ,450,2689,781,353,68,2020-02-23,https://www.bilibili.com/video/BV1P7411F7jX
暗黑破坏神II,暗黑破坏神2重制版战网全亚洲只有5套的套装,6.0万 ,106,597,44,42,31,2021-10-13,https://www.bilibili.com/video/BV1Zr4y127AF
暗黑破坏神II,【中文配音】暗黑破坏神IV 宣布CG _ 拜命三归,14.7万 ,819,1273,388,814,4629,2019-11-02,https://www.bilibili.com/video/BV1ME411t7eP
暗黑破坏神II,【野蛮人】人肉绞肉机-上手指南【暗黑破坏神2浴火重生】,7.8万 ,245,906,230,460,143,2021-09-22,https://www.bilibili.com/video/BV14L4y187Mq
暗黑破坏神II,【暗黑破坏神2：狱火重生】2.4天梯塔拉夏九头蛇法师能刷红门吗? 效率可接受?究竟能否取代火墙?专业代打团先冲一波！ （Diablo 2 resurrected,8783 ,7,88,7,7,7,2022-03-11,https://www.bilibili.com/video/BV13Y41137qL
暗黑破坏神II,【Taurus Studio暗黑破坏神 英普瑞斯开箱评测】b站首发&唯一牛社英普瑞斯开箱评测：全球限量80体 价值3万的勇气天使来了！,5.9万 ,257,1174,331,301,542,2021-08-14,https://www.bilibili.com/video/BV1i44y1y7Wv
暗黑破坏神II,【战斗蜗牛】暗黑破坏神2重置版-双热圣骑的归宿-崔凡客打钱,4.3万 ,73,711,151,111,58,2021-10-01,https://www.bilibili.com/video/BV1TP4y1873p
暗黑破坏神II,【爆笑暗黑破破坏神】NecroCancer _ DiabLoL 2 Ep35同人Q版动画Diablo2大菠萝,5.0万 ,80,862,27,65,192,2021-11-07,https://www.bilibili.com/video/BV1kR4y1E7fs
暗黑破坏神II,「暗黑破坏神4」CG预告 | 暴雪嘉年华：暗黑4新职业——盗贼（游侠）！！,9.3万 ,269,706,11,153,360,2021-05-25,https://www.bilibili.com/video/BV1j64y1o7oA
暗黑破坏神II,4K画质！暗黑破坏神4 最新演示(地形，环境)视频,1601 ,6,38,4,5,6,2022-04-07,https://www.bilibili.com/video/BV173411J7Xa
暗黑破坏神II,我才不是谐星：暗黑破坏神3 死灵法师 108层 演示,22.3万 ,705,218,167,344,950,2017-05-28,https://www.bilibili.com/video/BV1Px411e74B
暗黑破坏神II,【爆笑暗黑破破坏神】Good Anya _ DiabLoL Ep34同人Q版动画Diablo2大菠萝,5.7万 ,88,973,26,84,234,2021-10-30,https://www.bilibili.com/video/BV13L4y1q72b
