game_name,title,view,dm,like,coin,collect,share,upload_date,url
吉他英雄,什么？你还在玩塑料吉他？那种东西小婴儿都不玩啦～,5046 ,39,12,10,60,71,2012-11-15,https://www.bilibili.com/video/BV11x411F7bq
吉他英雄,吉他英雄-游戏风云羊驼乐队（马赛克画质）,148 ,0,4,2,2,分享,2020-12-20,https://www.bilibili.com/video/BV1HK411G7cy
吉他英雄,吉他英雄--很好的解压游戏,139 ,0,点赞,投币,收藏,1,2021-11-13,https://www.bilibili.com/video/BV1PF411h7vZ
吉他英雄,吉他英雄进化史 2005-2020,269 ,0,3,投币,2,分享,2020-07-26,https://www.bilibili.com/video/BV15D4y1D7gw
吉他英雄,『Oculus Quest』手势识别最佳应用！VR版吉他英雄诞生！#Guitar Hero,1336 ,0,7,1,17,25,2020-04-15,https://www.bilibili.com/video/BV1jg4y1z7M3
吉他英雄,[音游考古：NDS Band Hero]First Date by Blink-182(DRUM EXPERT) FC,1114 ,0,25,2,12,2,2021-03-09,https://www.bilibili.com/video/BV1tN411Q7A1
吉他英雄,向吉他英雄Jason Becker致敬-杨政中翻弹valley of fire,1482 ,2,72,58,35,18,2019-05-31,https://www.bilibili.com/video/BV1m4411H7VP
吉他英雄,吉他英雄live-Counting_Stars_-_OneRepublic,2795 ,7,15,16,42,44,2015-10-29,https://www.bilibili.com/video/BV11s41127Zu
吉他英雄,吉他英雄：XIII,124 ,0,7,2,收藏,分享,2020-09-02,https://www.bilibili.com/video/BV1W54y1v7N7
吉他英雄,《我 的 吉 他 英 雄》,219 ,0,8,投币,1,1,2022-01-28,https://www.bilibili.com/video/BV1ab4y1E7R1
吉他英雄,吉他英雄VS真实的电吉他,7122 ,16,14,4,51,18,2015-05-11,https://www.bilibili.com/video/BV1Bs411D7jz
吉他英雄,电脑PC运行PS2模拟器游戏 吉他英雄1,162 ,0,2,投币,收藏,1,2021-10-14,https://www.bilibili.com/video/BV1EQ4y1D77V
吉他英雄,初三中学生演奏《海阔天空》致敬吉他英雄黄家驹,239 ,0,20,4,2,分享,2022-02-25,https://www.bilibili.com/video/BV1L3411j7qX
吉他英雄,【预览】Greg Koch的吉他英雄,238 ,0,13,2,21,分享,2022-04-06,https://www.bilibili.com/video/BV1ki4y1S7n3
吉他英雄,掌握了solo编写策略，你就是队友心中的吉他英雄！,1.6万 ,18,557,171,1574,61,2020-06-24,https://www.bilibili.com/video/BV1Ma4y1Y7Gp
吉他英雄,"210217 JZ (部分录屏)【吉他英雄论】顾忠山 张雄关 肖骏 Scott Dennison, feat: 安雨 大淮 Chace",1732 ,11,76,25,133,46,2021-02-18,https://www.bilibili.com/video/BV1jb4y1R7cK
吉他英雄,电脑PC运行PS2模拟器游戏 吉他英雄2,231 ,0,2,投币,3,1,2021-10-14,https://www.bilibili.com/video/BV18b4y1Y7F4
吉他英雄,苗佳 Mojohand 190915 blues吉他英雄会,231 ,0,4,投币,收藏,分享,2019-12-01,https://www.bilibili.com/video/BV1UJ411B7Cr
吉他英雄,当吉他英雄Slash弹SOLO时。。。其他人：“我们静静地看你装X”,4.6万 ,51,648,82,661,246,2020-05-18,https://www.bilibili.com/video/BV1nz4y1d7mK
吉他英雄,【预览】Henry Johnson的吉他英雄,109 ,0,5,投币,9,1,2022-04-10,https://www.bilibili.com/video/BV1f3411J7sq
吉他英雄,吉他英雄3Even Flow,112 ,0,5,5,收藏,分享,2021-05-18,https://www.bilibili.com/video/BV1a64y1d7F8
吉他英雄,【吉他英雄】全系列排名,136 ,0,2,1,收藏,分享,2021-04-01,https://www.bilibili.com/video/BV17b4y1X7ci
吉他英雄,摇滚圣经——吉他英雄,391 ,0,6,2,27,3,2019-11-22,https://www.bilibili.com/video/BV1oJ411R7XM
吉他英雄,(全站第一)【FNF】耐力大考验!16分钟8000+的4K高难铺面！来自《吉他英雄》的魔王曲soulless5！【快乐小孩player】,209 ,0,13,9,5,分享,2022-02-25,https://www.bilibili.com/video/BV13b4y1x7NW
吉他英雄,【迷幻摇滚/新古典主义金属】吉他英雄Uli Jon Roth - Historic Performances,1155 ,0,25,7,47,1,2020-04-29,https://www.bilibili.com/video/BV1fp4y1X7eD
吉他英雄,火柴人版吉他英雄,4706 ,24,3,投币,11,3,2013-01-11,https://www.bilibili.com/video/BV1Zx411F7GQ
吉他英雄,吉他英雄 Megadeth 试玩 up主现场速弹翻车,629 ,5,4,投币,1,分享,2019-02-17,https://www.bilibili.com/video/BV1Vb41117Bu
吉他英雄,吉他英雄 Through The Fire And Flames,1924 ,3,1,2,6,12,2015-05-11,https://www.bilibili.com/video/BV1Bs411D7su
吉他英雄,重兽测评-再见，范海伦 我永远的吉他英雄,1.5万 ,49,641,295,125,68,2020-10-07,https://www.bilibili.com/video/BV1Hv411y7R7
吉他英雄,我不管！许巍和李延亮就是我的吉他英雄！《蓝莲花》15 LIVE SOLO 致敬翻弹,2.5万 ,89,1284,788,291,93,2022-02-01,https://www.bilibili.com/video/BV1PT4y1C7SB
吉他英雄,吉他英雄6-双人挑战BOSS关卡,140 ,0,11,8,1,分享,2019-09-14,https://www.bilibili.com/video/BV1kJ411w7gN
吉他英雄,巴西吉他英雄 Andre Nieri and Bogner Pedals,36 ,0,1,投币,收藏,分享,2021-12-02,https://www.bilibili.com/video/BV1Rg411A7aX
吉他英雄,吉他英雄：满月,101 ,0,6,1,收藏,分享,2020-06-07,https://www.bilibili.com/video/BV1Kg4y1q7G5
吉他英雄,梦剧院乐队吉他英雄 john Petrucci电吉他演奏，高手是怎么练成的,1512 ,1,26,2,24,1,2021-05-21,https://www.bilibili.com/video/BV1364y1y7wQ
吉他英雄,约翰尼·雷蒙 几乎不弹solo的吉他英雄,3761 ,8,77,14,65,4,2021-09-15,https://www.bilibili.com/video/BV1V44y1b7Qf
吉他英雄,聊聊吉他英雄Zakk Wylde,335 ,7,27,7,10,6,2021-12-23,https://www.bilibili.com/video/BV1vL41157fz
吉他英雄,【搬运】2岁宝贝高玩在玩吉他英雄！@阿尔法小分队,1404 ,5,点赞,投币,2,16,2015-06-15,https://www.bilibili.com/video/BV1Cs411U7zn
吉他英雄,打赌你没见过这个NDS外设，只要25元,941 ,0,47,38,21,7,2020-03-27,https://www.bilibili.com/video/BV1p7411y7QV
吉他英雄,稻草人HD來啦 炸彈人女友也高清!! 箭頭變吉他英雄?【週五放克夜 (放克周五之夜) Friday Night Funkin' 】,7615 ,14,116,8,61,分享,2021-09-13,https://www.bilibili.com/video/BV1y44y1t7kL
吉他英雄,吉他英雄会Let the good time roll,404 ,0,10,4,7,3,2019-09-16,https://www.bilibili.com/video/BV1vJ411c7tQ
吉他英雄,想起了以前学Van Halen却怎么也学不会的日子了，RIP.当代最伟大的吉他英雄！,2772 ,1,86,16,13,1,2020-10-07,https://www.bilibili.com/video/BV1ov411r7b6
吉他英雄,那些年，我有过的吉他英雄拨片,826 ,15,41,12,7,5,2020-02-06,https://www.bilibili.com/video/BV1L7411h7Qt
吉他英雄,『Phoenix』涅槃「毕业作」双吉他 英雄联盟S9主题曲 cover 苍小天然呆bb,2931 ,3,199,37,13,15,2021-12-19,https://www.bilibili.com/video/BV13R4y1W7RD
吉他英雄,范海伦的一生挚友，有史以来最被低估的吉他英雄Steve Lukather,1813 ,1,64,8,38,2,2022-04-04,https://www.bilibili.com/video/BV1aZ4y1U75T
吉他英雄,用光剑玩VR吉他英雄，看起来好酷,796 ,2,11,6,13,9,2018-01-31,https://www.bilibili.com/video/BV1AW411H7Pn
吉他英雄,【吉他英雄】 Nuno Bettencourt - “Play With Me”独立吉他音轨,683 ,0,7,1,14,2,2020-05-14,https://www.bilibili.com/video/BV1s54y1D7Lz
吉他英雄,最近 燃 吉他英雄NEIL ZAZA 与DRAGONFORCE乐队 李康敏 JAM ！！,166 ,0,7,投币,1,1,2022-04-08,https://www.bilibili.com/video/BV1tY4y1i7ma
吉他英雄,此solo献给我心中的吉他英雄Eddie Van Halen Jump solo,2984 ,3,92,35,11,1,2020-10-08,https://www.bilibili.com/video/BV1FK4y1h7TF
吉他英雄,"吉他英雄Joe Satriani新单曲 ""Pumpin'"" - 视频化版欣赏",460 ,0,17,1,3,2,2022-03-18,https://www.bilibili.com/video/BV1hY41137Qg
吉他英雄,吉他英雄3试玩第一弹,312 ,0,9,4,收藏,1,2019-01-22,https://www.bilibili.com/video/BV1Wt411h7aA
吉他英雄,吉他英雄Metallica【幕后视频】,481 ,1,25,2,12,分享,2019-05-28,https://www.bilibili.com/video/BV1t4411W7wb
