game_name,title,view,dm,like,coin,collect,share,upload_date,url
X战警前传：金刚狼,【潘达曼的模玩空间】第090期 [ML] [X战警] [金刚狼罗根] [20周年纪念版],1575 ,2,52,9,13,分享,2020-11-29,https://www.bilibili.com/video/BV1Xf4y1v7Kd
X战警前传：金刚狼,X战警前传：金刚狼非攻略流程第五期,188 ,0,1,投币,1,分享,2020-05-15,https://www.bilibili.com/video/BV1c5411s7Mk
X战警前传：金刚狼,X战警之金刚狼前传 超燃镜头集锦,80 ,0,点赞,投币,收藏,2,2020-02-24,https://www.bilibili.com/video/BV1u7411u7Dm
X战警前传：金刚狼,《X战警前传：金刚狼》狼叔起源11,475 ,0,5,11,4,3,2017-03-08,https://www.bilibili.com/video/BV1xx411C7Bn
X战警前传：金刚狼,《X战警前传：金刚狼》狼叔起源13,874 ,3,7,9,7,16,2017-03-11,https://www.bilibili.com/video/BV1qx411C75b
X战警前传：金刚狼,【金刚狼】【X战警】老万家和老狼家的青梅X青梅,2.8万 ,102,151,438,652,103,2017-03-15,https://www.bilibili.com/video/BV1Dx411C7i1
X战警前传：金刚狼,孩之宝 漫威 6寸 X战警 金刚狼 天启时代,356 ,0,5,2,1,分享,2021-06-15,https://www.bilibili.com/video/BV1QU4y157eQ
X战警前传：金刚狼,X教授结识失忆金刚狼，X战警全员大战万磁王,795 ,0,33,投币,7,分享,2022-03-02,https://www.bilibili.com/video/BV1UL4y1M7sb
X战警前传：金刚狼,X战警前传：金刚狼非攻略流程第六期,194 ,0,3,投币,2,分享,2020-05-15,https://www.bilibili.com/video/BV1j54y1D7n8
X战警前传：金刚狼,《X战警前传金刚狼》第8集——杀出重围,45 ,0,1,投币,收藏,分享,2021-11-29,https://www.bilibili.com/video/BV19M4y1P7wr
X战警前传：金刚狼,“X战警前传2”见面会 麦卡沃伊情绪高亢活力四射,43 ,0,点赞,投币,1,分享,2021-02-26,https://www.bilibili.com/video/BV1vA411M7bS
X战警前传：金刚狼,金刚狼官方游戏,203 ,0,8,1,收藏,2,2021-09-15,https://www.bilibili.com/video/BV1AL4y1a7dd
X战警前传：金刚狼,X战警金刚狼穿越过去，身边躺的女人是谁,1099 ,0,7,投币,1,分享,2021-11-12,https://www.bilibili.com/video/BV1ur4y1k7LJ
