game_name,title,view,dm,like,coin,collect,share,upload_date,url
星际争霸,《星际争霸2》10周年【自由之翼】战役成就实况，尽可能残酷难度（完）！,9.8万 ,3018,2334,1200,994,63,2020-07-29,https://www.bilibili.com/video/BV1Ua4y1E73m
星际争霸,星际争霸里小兵说的是什么,10.2万 ,1093,1229,1665,952,183,2017-10-31,https://www.bilibili.com/video/BV1gx411E7ts
星际争霸,【星际争霸：最后的战役】大电影前导预告片（伪）电影于2333年上映~,12.1万 ,279,277,948,1418,335,2016-10-23,https://www.bilibili.com/video/BV1Ps411t71i
星际争霸,星际争霸2 全指挥官 战损语音,10.7万 ,936,2182,741,1362,468,2020-06-30,https://www.bilibili.com/video/BV1ST4y1J7z4
星际争霸,【星际争霸2】星际酒馆：雷诺指挥官召唤术！,9330 ,50,368,38,16,10,2022-03-10,https://www.bilibili.com/video/BV15r4y1B7fr
星际争霸,星际争霸 KCM种族赛 Jaedong vs Sorry 百年难遇的名局（强烈推荐）,6696 ,50,326,88,25,5,2022-03-15,https://www.bilibili.com/video/BV1JS4y1u76n
星际争霸,暴雪之死！网易升天！感觉被暴雪和网易喂了一坨屎！fxxk off!八年星际争霸2，终于被恶心到了！连不上服务器，我忍了，今天又让爸爸我来体验不忘初心方得屎终？,8.9万 ,24,1043,24,50,76,2021-08-05,https://www.bilibili.com/video/BV1Lh411B7Wy
星际争霸,【星际争霸2】末日巨兽vs王兽,14.0万 ,100,571,48,133,21,2018-09-15,https://www.bilibili.com/video/BV1FW411k7sE
星际争霸,【星际争霸2】虚空之遗残酷难度战役全任务全成就剧情流程视频,10.1万 ,4463,1099,1403,1180,101,2016-05-08,https://www.bilibili.com/video/BV17s411B7c5
星际争霸,【星际争霸2】史诗级神虫后期大战！惨烈的多线交战！好哥哥达蒙讲星际第25期,12.7万 ,322,1293,323,255,66,2019-08-04,https://www.bilibili.com/video/BV1St411T7su
星际争霸,【赤小兔】星际争霸方言杯，江浙沪包邮队 vs 四川自贡队，2v2方言大战！,7.9万 ,363,2486,904,459,290,2021-06-17,https://www.bilibili.com/video/BV1m54y1G78V
星际争霸,【星际争霸2】星际酒馆：占满整个屏幕的黄金舰队,5.3万 ,278,2012,527,180,42,2021-09-23,https://www.bilibili.com/video/BV1V64y1872S
星际争霸,【星际争霸2】十年庆单曲：争霸十年,5.0万 ,195,3678,3505,1780,227,2020-08-20,https://www.bilibili.com/video/BV1Wk4y127RD
星际争霸,【生僻字】星际争霸版！二五仔们骄傲把头抬起！,6.6万 ,236,3017,2824,1854,399,2019-03-05,https://www.bilibili.com/video/BV16b411i7J5
星际争霸,【工作细胞BLACK】《星际争霸II：虚空之遗》开场CG魔改,9.9万 ,166,4071,518,664,176,2021-02-27,https://www.bilibili.com/video/BV1y5411N7nn
星际争霸,星际争霸2 卫星哥INnoVation神级散枪兵，30枪兵虐杀25提速毒爆！,13.2万 ,56,519,81,449,1219,2013-10-13,https://www.bilibili.com/video/BV1ss411o7hT
星际争霸,【东方MMD】 东方争霸Starcraft,7.6万 ,230,4674,1125,2653,619,2019-12-25,https://www.bilibili.com/video/BV1qJ411W7Nz
星际争霸,用星际争霸2打开星际争霸1战役,1.8万 ,45,353,54,192,4,2022-02-13,https://www.bilibili.com/video/BV1Rq4y147Ry
星际争霸,在星际争霸2里面玩暗黑2，耗时几年终于来了，崔斯特姆的诅咒实机体验,12.1万 ,259,1346,213,493,1268,2021-02-16,https://www.bilibili.com/video/BV1NA411M7My
星际争霸,如何在星际争霸中捕获好哥哥们的心,5597 ,17,416,122,38,13,2022-03-14,https://www.bilibili.com/video/BV1bi4y1C73r
星际争霸,【星际争霸2】——致敬！这个爱，希望和信念的故事。。。,4.6万 ,608,3654,3482,1913,240,2020-02-29,https://www.bilibili.com/video/BV15E411H79n
星际争霸,【考古】当年的星际争霸2三大种族介绍 官方中配,11.0万 ,966,1282,389,2716,769,2016-11-17,https://www.bilibili.com/video/BV1Es411W7Jo
星际争霸,【星际争霸2】星际酒馆：酒馆零元购？大和召唤术来啦！,1.9万 ,252,653,235,78,93,2022-01-26,https://www.bilibili.com/video/BV1W44y1s7xD
星际争霸,星际争霸高坚果和大主教cp（绘画向）,1.6万 ,11,955,296,468,144,2022-01-20,https://www.bilibili.com/video/BV1y34y1i7PB
星际争霸,【星际争霸2】大主教的完美集结教室,5.0万 ,72,1995,1004,835,810,2021-08-23,https://www.bilibili.com/video/BV1yf4y1P7Ny
星际争霸,【游戏公司简史暴雪篇】暗黑与星际争霸的诞生（中）,7.7万 ,627,2389,2411,1008,149,2018-07-23,https://www.bilibili.com/video/BV1Es411P7bg
星际争霸,三分钟看完《星际争霸II：虚空之遗》剧情,11.4万 ,396,1460,583,792,300,2018-07-03,https://www.bilibili.com/video/BV1Rs411G7dA
