game_name,title,view,dm,like,coin,collect,share,upload_date,url
风暴英雄,【纸带八音盒010】风暴英雄乱斗准备BGM Heros Chant 八音盒版,3214 ,2,539,116,68,15,2022-03-10,https://www.bilibili.com/video/BV1iP4y1M7p1
风暴英雄,宝可梦大集结Unite？王者荣耀风暴英雄换皮游戏？ 2020.6.24新作发布会,7.3万 ,627,830,129,211,2582,2020-06-24,https://www.bilibili.com/video/BV1rD4y1Q7Wa
风暴英雄,【风暴英雄】滑稽时刻第81期：可恶，被他装到了~,6.4万 ,1765,6927,6349,1013,236,2021-03-31,https://www.bilibili.com/video/BV1v5411w7xD
风暴英雄,【改革春风吹满地 X 风暴英雄】没错！该来的还是来了！,7.5万 ,287,7357,1.1万,2840,1794,2019-01-21,https://www.bilibili.com/video/BV1Nt411h7iK
风暴英雄,【风暴英雄】谐能风暴29期：穿越回90年代！,3.0万 ,321,2571,3237,785,214,2019-08-25,https://www.bilibili.com/video/BV1S4411z71n
风暴英雄,【风暴英雄】这是狂鼠新手教学哦,1.4万 ,22,468,99,66,15,2022-01-31,https://www.bilibili.com/video/BV1h5411Z79T
风暴英雄,风 暴 英 雄 古 玩 加 家 尔,7.3万 ,14,1102,234,205,721,2021-03-06,https://www.bilibili.com/video/BV1SN411Q7Aj
风暴英雄,【风暴英雄】技能无缝衔接，丝般顺滑！炫酷炸裂！极致踩点！,12.0万 ,458,1.3万,1.8万,4822,1672,2020-02-26,https://www.bilibili.com/video/BV1n7411K7WC
风暴英雄,风暴英雄：【风暴84】第32期 丹哥，危险！！！,3.5万 ,412,1284,1228,224,75,2019-04-29,https://www.bilibili.com/video/BV1V441187Ef
风暴英雄,风暴英雄CG混剪！有点燃！风暴必火！,9.0万 ,901,66,1023,2078,378,2017-04-07,https://www.bilibili.com/video/BV1cx411X7ya
风暴英雄,【风暴英雄】版本新晋副c吼叫战,2523 ,1,43,3,4,7,2022-04-07,https://www.bilibili.com/video/BV16u411e7EV
风暴英雄,风暴英雄【谐能风暴28】风暴英雄还能玩马赛克+2P二周年粉丝祝福,3.7万 ,411,2795,3788,754,152,2019-06-30,https://www.bilibili.com/video/BV1rx411R75g
风暴英雄,热爱风暴英雄105℃的你,2.8万 ,155,1597,1017,283,146,2021-07-03,https://www.bilibili.com/video/BV1GM4y1M7QY
风暴英雄,泪目！欢迎加入《风暴英雄》技术测试！,1952 ,0,48,10,1,2,2022-04-09,https://www.bilibili.com/video/BV1U5411U7Go
风暴英雄,【风暴英雄】对王之王 鱼人vs探姬,5.2万 ,277,3083,2155,913,1550,2020-02-15,https://www.bilibili.com/video/BV187411J7CC
风暴英雄,《风暴英雄》安度因技能介绍,16.8万 ,854,3434,849,391,533,2019-05-01,https://www.bilibili.com/video/BV144411t77J
风暴英雄,【风暴英雄】但是奶妈眼里的输入法,146 ,0,46,4,2,2,2022-04-10,https://www.bilibili.com/video/BV1744y1V7Nq
风暴英雄,《风暴英雄》缝合怪英雄更新,7.4万 ,179,1549,200,63,187,2018-11-30,https://www.bilibili.com/video/BV1Gt411X7uA
风暴英雄,《风暴英雄》技能预览 - 卢西奥,12.7万 ,517,220,284,228,307,2017-02-15,https://www.bilibili.com/video/BV1qx41127j4
风暴英雄,【风暴英雄】一位大主教一局换到了好多人 这是他的赛后总结,290 ,1,16,投币,收藏,分享,2022-04-11,https://www.bilibili.com/video/BV1Ra411i7Hi
风暴英雄,【风暴英雄】滑稽时刻第92期：龙 的 传 人 ！,5.5万 ,900,5017,3346,627,168,2021-09-30,https://www.bilibili.com/video/BV1Q64y1874X
风暴英雄,【风暴英雄】有一个人前来买蛋,4.8万 ,78,2002,1234,297,757,2021-08-01,https://www.bilibili.com/video/BV1Qy4y157pY
风暴英雄,[风暴英雄]这些操作也就骗骗没玩过风暴的人了（第六期）,9267 ,39,215,63,36,24,2022-04-04,https://www.bilibili.com/video/BV1S5411m7CW
风暴英雄,【风暴英雄】星灵四神组与其他英雄的互动语音,7.2万 ,284,532,535,594,193,2017-08-30,https://www.bilibili.com/video/BV1xx411t7Lf
风暴英雄,微软将重置星际争霸系列，部分动视暴雪IP，风暴英雄系列，守望先锋系列，暗黑破坏神系列等。,6.0万 ,113,920,49,126,702,2022-02-03,https://www.bilibili.com/video/BV1Qq4y1F7ck
风暴英雄,《风暴英雄》技能介绍 - 瓦里安,8.5万 ,424,167,333,171,156,2016-11-17,https://www.bilibili.com/video/BV1Ls411W759
风暴英雄,风暴英雄劝架鼠,3.9万 ,49,1506,843,404,572,2021-12-04,https://www.bilibili.com/video/BV1e44y1h7X2
风暴英雄,合作情报局#2 风暴英雄机制讲解,4.7万 ,355,2116,1106,348,94,2021-02-01,https://www.bilibili.com/video/BV1Lt4y1B746
风暴英雄,[正经的教学]菲尼克斯V2七剑应对风暴英雄,679 ,0,24,4,1,分享,2022-04-08,https://www.bilibili.com/video/BV1PS4y1N76R
风暴英雄,【风暴英雄】当乱斗你的队伍里有三个塔萨达是一种什么体验？【清明节特ji】,1273 ,6,36,19,2,1,2022-04-04,https://www.bilibili.com/video/BV1d3411H7y6
风暴英雄,【燃向】得入暴雪门，无悔游人生（更新OW版本）,433.7万 ,4.3万,4.9万,6.1万,14.0万,2.2万,2014-12-02,https://www.bilibili.com/video/BV1dx411P79c
风暴英雄,[易燃易爆炸——风暴英雄版]勿忘团队精神，终走向胜利之门,2.0万 ,73,1535,2051,744,366,2019-10-02,https://www.bilibili.com/video/BV1uE411Q7Bz
风暴英雄,小米mix2试玩《风暴英雄》,1.1万 ,14,276,27,17,85,2022-03-13,https://www.bilibili.com/video/BV1oa411b7rg
风暴英雄,《风暴英雄》165级源氏 第一视角,6.7万 ,328,260,130,102,49,2018-10-08,https://www.bilibili.com/video/BV15W41117Fz
风暴英雄,【风暴英雄新手/个人向】阿塔尼斯教学攻略,1.0万 ,30,483,283,175,53,2022-01-17,https://www.bilibili.com/video/BV1CT4y117Mr
风暴英雄,六月：12.9号大型更新补丁，每天都在更新的风暴英雄,1.8万 ,222,782,251,66,100,2021-12-09,https://www.bilibili.com/video/BV1gr4y1D7b6
风暴英雄,《风暴英雄》技能介绍：拉格纳罗斯,20.6万 ,824,789,488,477,511,2016-12-09,https://www.bilibili.com/video/BV1Ks411e7z4
风暴英雄,【风暴英雄】2022.2.2 更新版本速看,1.2万 ,27,200,48,13,36,2022-02-02,https://www.bilibili.com/video/BV1y34y1275J
风暴英雄,风暴英雄：【风暴84】盘点2018 TOP19,2.0万 ,540,1513,2309,485,205,2018-12-29,https://www.bilibili.com/video/BV1ft411r7RY
风暴英雄,【No总】风暴英雄新赛季黄金组别新手上分常用英雄讲解,11.4万 ,3931,374,853,514,420,2017-10-03,https://www.bilibili.com/video/BV13x41137TS
风暴英雄,【风暴英雄】按照艾尔的规矩，你先让我半管血,6.9万 ,150,344,118,125,87,2018-07-26,https://www.bilibili.com/video/BV1Ys411N7nL
风暴英雄,《风暴英雄》斯托科夫来到时空枢纽！,10.6万 ,637,422,203,190,185,2017-07-12,https://www.bilibili.com/video/BV1rx411q7a5
风暴英雄,[风暴英雄同人作品—九九八十一]历经重重困难，我们终将铸就一段传说,4.1万 ,463,2929,4496,2148,525,2019-04-30,https://www.bilibili.com/video/BV1k441147To
风暴英雄,【游戏/动画杂谈】大热国漫《幻镜诺德琳》因何让风暴英雄玩家群起而攻之,4.4万 ,2714,120,2429,521,333,2017-05-20,https://www.bilibili.com/video/BV11x411v7uv
风暴英雄,[风暴英雄同人作品——万神纪]饮满此觞，护身畔友伴我为壁障，由我撑起万仞城墙,3.9万 ,369,2399,3386,1509,296,2019-07-21,https://www.bilibili.com/video/BV1Qt411E7CC
风暴英雄,【No总】风暴英雄新赛季新手教学系列-远刺篇（上）,16.6万 ,4972,386,802,750,489,2017-07-02,https://www.bilibili.com/video/BV1Cx411B7nh
风暴英雄,[风暴英雄同人作品-生僻字]水友们，这不送波礼物？风暴英雄～生僻技能,2.2万 ,274,2018,3007,1093,472,2019-03-05,https://www.bilibili.com/video/BV1Fb411q7t5
风暴英雄,【Nova-风暴英雄】斗鱼9500 直播录像 2022-04-06,506 ,1,33,10,收藏,分享,2022-04-07,https://www.bilibili.com/video/BV1n34y1x77d
风暴英雄,【风暴英雄】滑稽时刻第40期：致敬忠奸人~,22.7万 ,2205,3559,6712,1307,2041,2018-09-22,https://www.bilibili.com/video/BV1iW411r7mf
风暴英雄,【风暴英雄】滑稽时刻第49期：砸瓦鲁多(╯°口°)╯,10.2万 ,1365,4260,4767,1030,298,2019-07-18,https://www.bilibili.com/video/BV1dt411g7BP
